"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"South Africa","2022","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Re-Export","36958.022","288","Weight in kilograms","288"
"South Africa","2022","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","15732628.296","8476436.8","Weight in kilograms","8476436.8"
"South Africa","2022","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","621703.044","203194.52","Weight in kilograms","203194.52"
"South Africa","2022","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Re-Export","54300.07","1324.8","Weight in kilograms","1324.8"
"South Africa","2022","Spices; vanilla, neither crushed nor ground","Import","1397291.666","7853.46","Weight in kilograms","7853.46"
"South Africa","2022","Spices; vanilla, neither crushed nor ground","Export","237307.271","10466.28","Weight in kilograms","10466.28"
"South Africa","2022","Spices; vanilla, crushed or ground","Import","46714.468","621.57","Weight in kilograms","621.57"
"South Africa","2022","Spices; vanilla, crushed or ground","Export","1369500.454","90270.64","Weight in kilograms","90270.64"
"South Africa","2022","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","1146519.491","358722.44","Weight in kilograms","358722.44"
"South Africa","2022","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","39677.415","8489.43","Weight in kilograms","8489.43"
"South Africa","2022","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","165745.124","49067.33","Weight in kilograms","49067.33"
"South Africa","2022","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","22248.671","7805.18","Weight in kilograms","7805.18"
"South Africa","2022","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","2167333.406","722578.77","Weight in kilograms","722578.77"
"South Africa","2022","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","94181.327","45854.5","Weight in kilograms","45854.5"
"South Africa","2022","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Export","44517.884","18841.479","Weight in kilograms","18841.479"
"South Africa","2022","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","1028011.216","232625.7","Weight in kilograms","232625.7"
"South Africa","2022","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","646124.759","153211.32","Weight in kilograms","153211.32"
"South Africa","2022","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Export","57175.799","16579.6","Weight in kilograms","16579.6"
"South Africa","2022","Spices; nutmeg, neither crushed nor ground","Import","136629.188","18893.17","Weight in kilograms","18893.17"
"South Africa","2022","Spices; nutmeg, neither crushed nor ground","Export","20500.978","32399.62","Weight in kilograms","32399.62"
"South Africa","2022","Spices; nutmeg, crushed or ground","Import","2407863.988","264398.1","Weight in kilograms","264398.1"
"South Africa","2022","Spices; nutmeg, crushed or ground","Export","37128.236","5586.27","Weight in kilograms","5586.27"
"South Africa","2022","Spices; mace, neither crushed nor ground","Import","42784.315","1928.75","Weight in kilograms","1928.75"
"South Africa","2022","Spices; mace, neither crushed nor ground","Export","814.387","64.61","Weight in kilograms","64.61"
"South Africa","2022","Spices; mace, crushed or ground","Import","102839.695","6881.87","Weight in kilograms","6881.87"
"South Africa","2022","Spices; mace, crushed or ground","Export","333.642","58.86","Weight in kilograms","58.86"
"South Africa","2022","Spices; cardamoms, neither crushed nor ground","Import","1081484.12","89309.26","Weight in kilograms","89309.26"
"South Africa","2022","Spices; cardamoms, neither crushed nor ground","Export","7115.19","711.41","Weight in kilograms","711.41"
"South Africa","2022","Spices; cardamoms, crushed or ground","Import","125757.484","21641.36","Weight in kilograms","21641.36"
"South Africa","2022","Spices; cardamoms, crushed or ground","Export","23581.404","2098.41","Weight in kilograms","2098.41"
"South Africa","2022","Spices; coriander seeds, neither crushed nor ground","Import","2552488.356","2370518.23","Weight in kilograms","2370518.23"
"South Africa","2022","Spices; coriander seeds, neither crushed nor ground","Export","66524.807","29876.84","Weight in kilograms","29876.84"
"South Africa","2022","Spices; coriander seeds, crushed or ground","Import","5007175.58","3080852.09","Weight in kilograms","3080852.09"
"South Africa","2022","Spices; coriander seeds, crushed or ground","Export","64749.234","35954.39","Weight in kilograms","35954.39"
"South Africa","2022","Spices; cumin seeds, neither crushed nor ground","Import","1924499.306","700543.23","Weight in kilograms","700543.23"
"South Africa","2022","Spices; cumin seeds, neither crushed nor ground","Export","40411.465","27414.79","Weight in kilograms","27414.79"
"South Africa","2022","Spices; cumin seeds, crushed or ground","Import","2511878.369","823315.04","Weight in kilograms","823315.04"
"South Africa","2022","Spices; cumin seeds, crushed or ground","Export","27009.046","8085.75","Weight in kilograms","8085.75"
"South Africa","2022","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","2776672.191","756976.66","Weight in kilograms","756976.66"
"South Africa","2022","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Export","16656.605","7179.51","Weight in kilograms","7179.51"
"South Africa","2022","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","376942.233","134799.49","Weight in kilograms","134799.49"
"South Africa","2022","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Export","13402.663","3634.7","Weight in kilograms","3634.7"
"South Africa","2022","Spices; ginger, neither crushed nor ground","Import","3105210.836","2711789.51","Weight in kilograms","2711789.51"
"South Africa","2022","Spices; ginger, neither crushed nor ground","Export","835263.16","292646.4","Weight in kilograms","292646.4"
"South Africa","2022","Spices; ginger, crushed or ground","Import","687768.443","258811.4","Weight in kilograms","258811.4"
"South Africa","2022","Spices; ginger, crushed or ground","Export","1044770.965","360212.08","Weight in kilograms","360212.08"
"South Africa","2022","Spices; saffron","Export","86429.423","","No Quantity",""
"South Africa","2022","Spices; saffron","Import","458859.51","1553.99","Weight in kilograms","1553.99"
"South Africa","2022","Spices; turmeric (curcuma)","Import","6043986.336","3418038.22","Weight in kilograms","3418038.22"
"South Africa","2022","Spices; turmeric (curcuma)","Export","267468.828","100485.31","Weight in kilograms","100485.31"
"South Africa","2022","Spices; mixtures of 2 or more products of different headings","Import","2448141.922","795333.24","Weight in kilograms","795333.24"
"South Africa","2022","Spices; mixtures of 2 or more products of different headings","Export","9098047.717","3149050.85","Weight in kilograms","3149050.85"
"South Africa","2022","Spices; n.e.c. in heading no. 0910","Import","9918958.156","5821117.48","Weight in kilograms","5821117.48"
"South Africa","2022","Spices; n.e.c. in heading no. 0910","Export","56510143.07","19180541.48","Weight in kilograms","19180541.48"
"South Africa","2020","Coffee; not roasted or decaffeinated","Import","54008796.745","25462730.17","Weight in kilograms","25462730.17"
"South Africa","2020","Coffee; not roasted or decaffeinated","Export","3422184.529","3026936.01","Weight in kilograms","3026936.01"
"South Africa","2020","Coffee; decaffeinated, not roasted","Export","805971.063","204186.274","Weight in kilograms","204186.274"
"South Africa","2020","Coffee; decaffeinated, not roasted","Import","349788.896","111717.53","Weight in kilograms","111717.53"
"South Africa","2020","Coffee; roasted, not decaffeinated","Import","21566786.999","1302480.65","Weight in kilograms","1302480.65"
"South Africa","2020","Coffee; roasted, not decaffeinated","Export","6543467.519","1500106.5","Weight in kilograms","1500106.5"
"South Africa","2020","Coffee; roasted, not decaffeinated","Re-Export","1645.383","178.06","Weight in kilograms","178.06"
"South Africa","2020","Coffee; roasted, decaffeinated","Import","1665407.281","92513.89","Weight in kilograms","92513.89"
"South Africa","2020","Coffee; roasted, decaffeinated","Export","1949511.16","443167.73","Weight in kilograms","443167.73"
"South Africa","2020","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","104117.244","7109.61","Weight in kilograms","7109.61"
"South Africa","2020","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","3128786.52","822987.44","Weight in kilograms","822987.44"
"South Africa","2020","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","1124490.992","186328.18","Weight in kilograms","186328.18"
"South Africa","2020","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","725099.197","130240.15","Weight in kilograms","130240.15"
"South Africa","2020","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Re-Export","122.352","4.01","Weight in kilograms","4.01"
"South Africa","2020","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","1107726.311","376012.65","Weight in kilograms","376012.65"
"South Africa","2020","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","506152.184","128589.84","Weight in kilograms","128589.84"
"South Africa","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","1577383.005","308064.73","Weight in kilograms","308064.73"
"South Africa","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","12443371.144","2938544.38","Weight in kilograms","2938544.38"
"South Africa","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","36205269.113","22437120.21","Weight in kilograms","22437120.21"
"South Africa","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","8186592.365","1914435.06","Weight in kilograms","1914435.06"
"South Africa","2020","Mate","Import","33434.41","4444.87","Weight in kilograms","4444.87"
"South Africa","2020","Mate","Export","1963.586","706.35","Weight in kilograms","706.35"
"South Africa","2020","Spices; pepper (of the genus piper), neither crushed nor ground","Import","6805322.923","2435400.33","Weight in kilograms","2435400.33"
"South Africa","2020","Spices; pepper (of the genus piper), neither crushed nor ground","Export","17154774.915","3347136.65","Weight in kilograms","3347136.65"
"South Africa","2020","Spices; pepper (of the genus piper), neither crushed nor ground","Re-Export","6044.556","322.58","Weight in kilograms","322.58"
"South Africa","2020","Spices; pepper (of the genus piper), crushed or ground","Import","7167781.002","2141751.21","Weight in kilograms","2141751.21"
"South Africa","2020","Spices; pepper (of the genus piper), crushed or ground","Export","1837783.971","1390305.97","Weight in kilograms","1390305.97"
"South Africa","2020","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","3292683.496","1072737.01","Weight in kilograms","1072737.01"
"South Africa","2020","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","3747727.895","1297219.08","Weight in kilograms","1297219.08"
"South Africa","2020","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","986128.109","196456.888","Weight in kilograms","196456.888"
"South Africa","2020","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","16042156.037","9021622.45","Weight in kilograms","9021622.45"
"South Africa","2020","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Re-Export","231104.718","15595.12","Weight in kilograms","15595.12"
"South Africa","2020","Spices; vanilla, neither crushed nor ground","Import","1109679.783","4725.52","Weight in kilograms","4725.52"
"South Africa","2020","Spices; vanilla, neither crushed nor ground","Export","461786.352","14859.32","Weight in kilograms","14859.32"
